COMID,StreamOrde,Roughness
9349573,3,0.065
9350081,3,0.065
9349575,3,0.065
9350047,3,0.065
9350083,3,0.065
9349551,2,0.1
9349567,2,0.1
9350025,2,0.1
9349531,2,0.1
9349529,2,0.1
9351029,3,0.065
9351983,3,0.065
9351987,3,0.065
9352001,3,0.065
9351033,3,0.065
9351027,3,0.065
9350993,2,0.1
9349693,2,0.1
9350925,2,0.1
9349295,3,0.065
9349317,3,0.065
9349209,2,0.1
9349467,1,0.2
9349249,1,0.2
9349271,1,0.2
9349969,1,0.2
9349175,1,0.2
9349221,1,0.2
9349187,1,0.2
9349197,1,0.2
9349453,2,0.1
9351031,1,0.2
9352003,2,0.1
9352011,2,0.1
9351905,2,0.1
9351087,2,0.1
9352019,2,0.1
9351077,2,0.1
9352007,2,0.1
9352009,2,0.1
9352013,2,0.1
9351115,1,0.2
9351089,2,0.1
9351081,2,0.1
9351099,2,0.1
9351107,2,0.1
9351101,1,0.2
9351109,1,0.2
9349681,1,0.2
9349657,1,0.2
9350999,2,0.1
9350995,2,0.1
9350979,2,0.1
9351009,2,0.1
9351003,2,0.1
9349625,2,0.1
9350943,2,0.1
9349699,2,0.1
9349623,2,0.1
9350933,2,0.1
9350949,2,0.1
9350945,2,0.1
9350041,2,0.1
9350967,2,0.1
9349561,2,0.1
9351035,3,0.065
9349639,2,0.1
9349619,1,0.2
9349579,2,0.1
9350029,1,0.2
9350085,1,0.2
9349583,1,0.2
9350087,1,0.2
9349585,1,0.2
9350037,1,0.2
9350089,1,0.2
9349571,2,0.1
9349565,1,0.2
9349537,2,0.1
9349433,1,0.2
9350057,1,0.2
9349989,2,0.1
9349431,2,0.1
9349425,2,0.1
9349457,2,0.1
9349459,2,0.1
9349471,2,0.1
9350003,1,0.2
9350055,1,0.2
9349181,2,0.1
9349165,1,0.2
9348289,2,0.1
9349169,2,0.1
9348291,1,0.2
9349179,2,0.1
9349219,1,0.2
9349319,2,0.1
9349389,2,0.1
9349405,1,0.2
9349387,1,0.2
9349381,1,0.2
9349395,1,0.2
9349979,2,0.1
9348283,2,0.1
9349435,1,0.2
9349441,1,0.2
9349691,1,0.2
9349525,1,0.2
9349513,1,0.2
9349999,1,0.2
9351103,2,0.1
9351007,1,0.2
9351097,2,0.1
9349163,2,0.1
9351063,2,0.1
9350923,1,0.2
9349673,1,0.2
9349507,1,0.2
9349239,5,0.03
9349967,5,0.03
9348261,2,0.1
9350005,2,0.1
9350077,2,0.1
9350075,2,0.1
9350071,2,0.1
9350193,1,0.2
9350195,2,0.1
9350197,1,0.2
9352959,2,0.1
9350101,3,0.065
9350103,2,0.1
9350105,3,0.065
9351979,3,0.065
9351981,3,0.065
9351993,1,0.2
9351995,3,0.065
9351997,3,0.065
9351999,2,0.1
9350091,1,0.2
9350093,2,0.1
9350095,1,0.2
7866386,6,0.01
7866492,1,0.2
7865424,2,0.1
7866374,2,0.1
7865408,2,0.1
7865420,1,0.2
7865414,1,0.2
7866376,1,0.2
7866382,1,0.2
7866498,1,0.2
7865464,2,0.1
7865454,2,0.1
7865460,2,0.1
7865474,2,0.1
7865514,1,0.2
7865506,1,0.2
7865536,1,0.2
7865486,2,0.1
7865484,1,0.2
7865476,2,0.1
7865394,1,0.2
7864402,2,0.1
7864404,2,0.1
7865416,1,0.2
7865398,1,0.2
7866702,1,0.2
7866704,2,0.1
7866830,2,0.1
7866712,2,0.1
7866714,2,0.1
7866824,2,0.1
7866726,2,0.1
7866728,2,0.1
7866734,2,0.1
7866736,2,0.1
7866472,2,0.1
7866820,2,0.1
7866822,2,0.1
7866826,1,0.2
7866476,1,0.2
7866814,1,0.2
7866388,6,0.01
7865554,2,0.1
7865524,2,0.1
7865560,2,0.1
24724750,2,0.1
7865396,2,0.1
7866470,2,0.1
7866384,6,0.01
7866506,2,0.1
7866720,2,0.1
7866706,2,0.1
7865404,1,0.2
7866474,1,0.2
9350137,0,
9350135,0,
9350143,0,
9350145,0,
9350141,0,
9350147,0,
9350155,0,
9350149,0,
9350151,0,
9350153,0,
9350159,0,
9350157,0,
9350169,0,
9350165,0,
9351991,0,
9351989,0,
9350069,0,
9350073,0,
9350099,0,
9350097,0,
9350067,0,
9350059,0,
9350177,0,
9350187,0,
9350115,0,
9350189,0,
9350123,0,
9350121,0,
9350127,0,
9350129,0,
9350109,0,
9350065,0,
9350117,0,
9350163,0,
9350161,0,
9350167,0,
9350199,0,
9350173,0,
9350171,0,
9352017,0,
9350175,0,
9352015,0,
9350185,0,
7866656,0,
7866658,0,
7866660,0,
7867278,0,
7866654,0,
7866564,0,
7866562,0,
7866560,0,
7866512,0,
7866558,0,
7866510,0,
7866554,0,
7866556,0,
7866514,0,
7866504,0,
7866592,0,
7866598,0,
7866594,0,
7866596,0,
7866602,0,
7866600,0,
7866730,0,
7866680,0,
7866688,0,
7866682,0,
7866724,0,
7866732,0,
7866684,0,
7866686,0,
7866708,0,
7866694,0,
7866690,0,
7866840,0,
7866692,0,
7866838,0,
7866696,0,
7866496,0,
7866548,0,
7866808,0,
7866848,0,
7866850,0,
7866804,0,
7866526,0,
7866662,0,
7866670,0,
7866678,0,
7866664,0,
7866666,0,
7866674,0,
7866672,0,
7866722,0,
7866676,0,
7866710,0,
7866668,0,
7866516,1,0.2
7865526,1,0.2
7866834,1,0.2
3154653,1,0.2
3153791,1,0.2
3153777,1,0.2
3153779,1,0.2
3153765,1,0.2
7864092,1,0.2
7865440,6,0.01
7865400,1,0.2
7866812,1,0.2
7867232,1,0.2
7866500,2,0.1
7866518,1,0.2
7866390,2,0.1
7866718,2,0.1
7866716,2,0.1
7866396,1,0.2
7865550,1,0.2
7866698,2,0.1
7866700,2,0.1
7866832,1,0.2
7866478,2,0.1
7866480,1,0.2
7866482,2,0.1
7866486,2,0.1
7866490,1,0.2
7866494,1,0.2
7866502,6,0.01
7866816,6,0.01
7866818,1,0.2
7866854,1,0.2
7866856,1,0.2
9351055,2,0.1
9351911,2,0.1
9352005,2,0.1
3153763,1,0.2
3154655,2,0.1
3153775,2,0.1
3153773,1,0.2
3153771,2,0.1
3153789,1,0.2
3154647,1,0.2
3153783,1,0.2
3153781,1,0.2
3154773,1,0.2
3153787,1,0.2
3153785,1,0.2
3153769,1,0.2
3153767,1,0.2
3154771,1,0.2
3154815,2,0.1
7866550,0,
7866552,0,
7866508,0,
7866484,0,
7866488,0,
7866584,0,
7866590,0,
7866586,0,
7866588,0,
7866852,0,
7866582,0,
7866806,0,
7866578,0,
7866580,0,
7866574,0,
7866740,0,
7866768,0,
7866788,0,
7866802,0,
7866566,0,
7866766,0,
7866774,0,
7866776,0,
7866780,0,
7866786,0,
7866520,0,
7866568,0,
7866570,0,
7866572,0,
7866744,0,
7866752,0,
7866760,0,
7866762,0,
7866782,0,
7866794,0,
7866746,0,
7866750,0,
7866756,0,
7866772,0,
7866778,0,
7866738,0,
7866748,0,
7866770,0,
7866792,0,
7866576,0,
7866742,0,
7866754,0,
7866758,0,
7866784,0,
7866764,0,
7866790,0,
7866800,0,
7866650,0,
7866652,0,
7866524,0,
7866522,0,
3154643,0,
3154641,0,
3154665,0,
3154663,0,
3154667,0,
3154673,0,
3154675,0,
3154649,0,
3154679,0,
3154683,0,
3154651,0,
3154677,0,
3154681,0,
3154755,0,
3154751,0,
3154749,0,
3154761,0,
3154753,0,
3154689,0,
3154657,0,
3154661,0,
3154659,0,
3154671,0,
3764130,1,0.2
3763930,1,0.2
3764112,1,0.2
3764124,2,0.1
3764110,2,0.1
3763978,3,0.065
3763974,3,0.065
3763976,3,0.065
3763954,3,0.065
3763950,3,0.065
3763932,3,0.065
3763940,3,0.065
3763918,2,0.1
3763912,2,0.1
3763948,1,0.2
3763886,2,0.1
3763860,2,0.1
3763856,1,0.2
3763916,2,0.1
3763838,2,0.1
3764122,2,0.1
3763836,1,0.2
3763958,1,0.2
3766364,6,0.01
3765456,6,0.01
3766366,6,0.01
3765452,6,0.01
3765448,6,0.01
3765444,6,0.01
3765760,6,0.01
3765454,6,0.01
3765436,1,0.2
3765730,1,0.2
3765402,1,0.2
3765398,1,0.2
3765370,1,0.2
3763998,1,0.2
3764144,1,0.2
3763970,1,0.2
3764128,1,0.2
3763938,1,0.2
3763986,1,0.2
3763846,1,0.2
3764108,1,0.2
3763884,1,0.2
3763858,1,0.2
3763852,1,0.2
3764142,1,0.2
3765434,1,0.2
3763960,1,0.2
3765378,1,0.2
3765382,1,0.2
3765432,1,0.2
3765390,1,0.2
3766358,1,0.2
3763904,1,0.2
3765366,1,0.2
3763902,1,0.2
3764000,1,0.2
3763962,1,0.2
3763864,1,0.2
3763834,1,0.2
3764116,1,0.2
3763894,1,0.2
3766300,1,0.2
3765440,6,0.01
3765414,1,0.2
3765744,1,0.2
3765408,1,0.2
3765406,6,0.01
3765736,6,0.01
3765752,1,0.2
3765746,1,0.2
3764012,1,0.2
3764002,1,0.2
3764136,1,0.2
3764014,1,0.2
3763944,1,0.2
3764114,1,0.2
3765442,2,0.1
3765446,2,0.1
3765734,2,0.1
3765384,1,0.2
3763968,1,0.2
3764288,6,0.01
3764296,6,0.01
3766380,6,0.01
3765756,6,0.01
3764318,1,0.2
3765796,6,0.01
3765798,6,0.01
3766370,6,0.01
3766384,6,0.01
3765380,6,0.01
3765762,6,0.01
3765386,6,0.01
3765766,6,0.01
3765394,2,0.1
3765772,2,0.1
3765404,6,0.01
3765738,6,0.01
3765754,6,0.01
3765764,6,0.01
3766382,6,0.01
3765770,6,0.01
3765774,6,0.01
3765792,6,0.01
3766354,6,0.01
3765776,1,0.2
3765396,1,0.2
3765788,6,0.01
3765410,6,0.01
3765778,6,0.01
3766336,6,0.01
3766342,6,0.01
3766344,6,0.01
3766346,6,0.01
3766348,6,0.01
3766330,6,0.01
3766332,6,0.01
3765800,6,0.01
3766360,6,0.01
3766356,6,0.01
3766368,6,0.01
3765794,6,0.01
3766390,1,0.2
3766386,6,0.01
3766372,6,0.01
3766378,6,0.01
3766334,6,0.01
3766376,6,0.01
3765750,6,0.01
3765780,6,0.01
3765768,6,0.01
3765748,6,0.01
3764286,6,0.01
3764290,6,0.01
3765392,6,0.01
3765786,6,0.01
3765742,6,0.01
3766362,6,0.01
3765784,6,0.01
3765740,6,0.01
3765782,6,0.01
3765732,6,0.01
3765758,6,0.01
3765790,6,0.01
3764292,6,0.01
3764294,6,0.01
3764282,6,0.01
3764284,6,0.01
3764272,6,0.01
3764280,6,0.01
3764270,6,0.01
3764268,6,0.01
3764260,6,0.01
3764238,6,0.01
3764254,6,0.01
3764256,6,0.01
3764258,6,0.01
3764242,6,0.01
3764234,6,0.01
3764240,6,0.01
3763900,3,0.065
3763878,3,0.065
3763946,3,0.065
3764274,3,0.065
3764300,3,0.065
3763980,3,0.065
3763914,2,0.1
3764264,2,0.1
3763888,2,0.1
3766350,1,0.2
3765450,1,0.2
3766352,1,0.2
3764022,1,0.2
3764306,1,0.2
3764304,2,0.1
3764020,2,0.1
3764302,1,0.2
3764016,1,0.2
3763996,1,0.2
3764276,1,0.2
3764262,1,0.2
3763842,1,0.2
3764118,1,0.2
3764236,1,0.2
3764252,1,0.2
3763920,1,0.2
3764266,1,0.2
3763966,1,0.2
3764278,1,0.2
3763972,1,0.2
3764298,1,0.2
3766374,1,0.2
3766322,4,0.045
3766328,6,0.01
3766326,6,0.01
3766324,6,0.01
9354366,1,0.2
1607568,5,0.03
1607714,5,0.03
1607556,5,0.03
1607554,5,0.03
1607550,5,0.03
3766320,0,
3766338,0,
3766340,0,
1607710,1,0.2
1612498,1,0.2
1614540,1,0.2
1612340,1,0.2
1614710,1,0.2
1612316,1,0.2
1611768,1,0.2
1615184,1,0.2
1615572,1,0.2
1615568,1,0.2
1615098,1,0.2
1614704,1,0.2
1615066,1,0.2
1615040,1,0.2
1614984,1,0.2
1614996,1,0.2
1615002,1,0.2
1614798,1,0.2
1614860,1,0.2
1614882,1,0.2
1614730,1,0.2
1615364,1,0.2
1615360,1,0.2
1615570,1,0.2
1615036,1,0.2
1615006,1,0.2
1614980,1,0.2
1615564,1,0.2
1614772,1,0.2
1614804,1,0.2
1614692,1,0.2
1614614,1,0.2
1614550,1,0.2
1614536,1,0.2
1614460,1,0.2
1612320,1,0.2
1614452,1,0.2
1614646,1,0.2
1614776,1,0.2
1614794,1,0.2
1614966,1,0.2
1614962,1,0.2
1614786,1,0.2
1614866,1,0.2
1614944,1,0.2
1614766,1,0.2
1614598,1,0.2
1614542,1,0.2
1614588,1,0.2
1614660,1,0.2
1614624,1,0.2
1612276,1,0.2
1612496,1,0.2
1612228,1,0.2
1612226,1,0.2
1612346,1,0.2
1612348,1,0.2
1612366,1,0.2
1612198,1,0.2
1612232,1,0.2
1611686,1,0.2
1612236,1,0.2
1612278,1,0.2
1607552,5,0.03
1607558,5,0.03
1607564,1,0.2
1607566,1,0.2
1607546,5,0.03
1607570,1,0.2
1612200,1,0.2
1612256,2,0.1
1612222,1,0.2
1612502,1,0.2
1614562,3,0.065
1614422,3,0.065
1612392,3,0.065
1614478,3,0.065
1615968,3,0.065
1612394,3,0.065
1612312,3,0.065
1612248,2,0.1
1612494,1,0.2
1612196,1,0.2
1614628,2,0.1
1614596,2,0.1
1614576,2,0.1
1615468,3,0.065
1615456,3,0.065
1615434,3,0.065
1614902,3,0.065
1614904,3,0.065
1614826,3,0.065
1614790,3,0.065
1614770,3,0.065
1614768,3,0.065
1614742,3,0.065
1614716,2,0.1
1614706,2,0.1
1614680,2,0.1
1614584,2,0.1
1614616,2,0.1
1614556,2,0.1
1614548,2,0.1
1612368,1,0.2
1612386,1,0.2
1614456,1,0.2
1614538,1,0.2
1614764,2,0.1
1614740,1,0.2
1614480,2,0.1
1614424,2,0.1
1612390,2,0.1
1612332,1,0.2
1612324,1,0.2
1612344,1,0.2
1614718,3,0.065
1614682,2,0.1
1612244,2,0.1
1612234,2,0.1
1612218,2,0.1
1612204,1,0.2
1612210,1,0.2
1614450,2,0.1
1615390,2,0.1
1615700,2,0.1
1615386,2,0.1
1615172,1,0.2
1615178,2,0.1
1615558,2,0.1
1615548,2,0.1
1615616,2,0.1
1615120,2,0.1
1615534,2,0.1
1615686,3,0.065
1615162,3,0.065
1615146,3,0.065
1615544,3,0.065
1615042,3,0.065
1615000,3,0.065
1615016,3,0.065
1615024,3,0.065
1614910,2,0.1
1614890,2,0.1
1614834,2,0.1
1615502,1,0.2
1614994,2,0.1
1614894,2,0.1
1614888,1,0.2
1614702,1,0.2
1615512,1,0.2
1615526,1,0.2
1615158,1,0.2
1615546,1,0.2
1615160,1,0.2
1614998,2,0.1
1615484,2,0.1
1615008,1,0.2
1615488,1,0.2
1615432,1,0.2
1614946,1,0.2
1615438,1,0.2
1614824,2,0.1
1614822,1,0.2
1614820,1,0.2
1614720,1,0.2
1614714,1,0.2
1614558,1,0.2
1614676,2,0.1
1614606,1,0.2
1614514,1,0.2
1614508,1,0.2
1612382,1,0.2
1614568,1,0.2
1614496,1,0.2
1614604,1,0.2
1614648,1,0.2
1614942,2,0.1
1614912,2,0.1
1615418,2,0.1
1615414,2,0.1
1614896,2,0.1
1614828,1,0.2
1614630,2,0.1
1614626,1,0.2
1612262,2,0.1
1612270,1,0.2
1612242,2,0.1
1612252,1,0.2
1612254,1,0.2
1612238,1,0.2
1612240,2,0.1
1612258,1,0.2
1614522,2,0.1
1614512,2,0.1
1612358,2,0.1
1614468,1,0.2
1612230,1,0.2
1612492,1,0.2
1612220,1,0.2
1612212,2,0.1
1612214,1,0.2
1612208,1,0.2
1612296,2,0.1
1612282,2,0.1
1612306,2,0.1
1614474,1,0.2
1612250,1,0.2
1612264,1,0.2
1615694,1,0.2
1615060,1,0.2
1614600,1,0.2
1615096,1,0.2
1614632,1,0.2
1612342,1,0.2
1612280,1,0.2
1612506,1,0.2
1612272,1,0.2
1612268,1,0.2
1615684,3,0.065
1615688,2,0.1
1615690,1,0.2
1615692,2,0.1
1615698,2,0.1
1615802,6,0.01
1615798,6,0.01
1615702,6,0.01
1615800,6,0.01
1615460,3,0.065
1615850,1,0.2
1615976,1,0.2
1615980,1,0.2
1614426,2,0.1
1615400,1,0.2
1612376,2,0.1
1612396,2,0.1
1615436,3,0.065
1615064,3,0.065
1615500,3,0.065
1615696,2,0.1
1617028,2,0.1
1615978,1,0.2
1615086,3,0.065
1615518,3,0.065
1615528,3,0.065
1615470,3,0.065
1615472,3,0.065
1615430,3,0.065
1614622,1,0.2
1615182,2,0.1
1615180,2,0.1
1615560,2,0.1
1615550,2,0.1
1615842,2,0.1
1615136,1,0.2
1615532,3,0.065
1615530,3,0.065
1615514,3,0.065
1614678,1,0.2
1614652,1,0.2
1614464,2,0.1
1612508,1,0.2
1615554,2,0.1
1615972,1,0.2
1615974,2,0.1
1615556,2,0.1
1615552,2,0.1
1615440,3,0.065
1615442,1,0.2
1615444,3,0.065
1615452,3,0.065
1615474,3,0.065
1615478,3,0.065
1615480,2,0.1
1615836,2,0.1
1615838,1,0.2
1615840,2,0.1
1615964,0,
1615966,0,
1615734,0,
1615732,0,
1615736,0,
1615738,0,
1615852,0,
1615728,0,
1615724,0,
1615706,0,
1615856,0,
1615896,0,
1615900,0,
1615902,0,
1615904,0,
1615806,0,
1615814,0,
1615890,0,
1615906,0,
1615910,0,
1615812,0,
1615818,0,
1615862,0,
1615872,0,
1615894,0,
1615912,0,
1615804,0,
1615808,0,
1615824,0,
1615866,0,
1615882,0,
1615888,0,
1615704,0,
1615742,0,
1615810,0,
1615816,0,
1615854,0,
1615864,0,
1615870,0,
1615880,0,
1615884,0,
1615892,0,
1615898,0,
1615740,0,
1615874,0,
1615908,0,
1615820,0,
1615826,0,
1615860,0,
1615868,0,
1615876,0,
1615878,0,
1615886,0,
1615822,0,
1615858,0,
1615718,0,
1615730,0,
1615722,0,
1615726,0,
1615720,0,
7846597,1,0.2
7846343,1,0.2
7846595,1,0.2
9355320,1,0.2
9354310,1,0.2
9355456,1,0.2
9354426,1,0.2
9355352,1,0.2
9355606,1,0.2
9355724,1,0.2
9355766,1,0.2
9356142,3,0.065
9357004,3,0.065
9356118,3,0.065
9356094,2,0.1
9356076,2,0.1
9356032,2,0.1
9356028,2,0.1
9356608,2,0.1
9356180,2,0.1
9356600,2,0.1
9356194,2,0.1
9356660,4,0.045
9356664,4,0.045
9355618,4,0.045
9356642,4,0.045
9356630,4,0.045
9356634,4,0.045
9355612,2,0.1
9355584,2,0.1
9355568,2,0.1
9355554,2,0.1
9355538,2,0.1
9355446,2,0.1
9355390,2,0.1
9355614,4,0.045
9355516,4,0.045
9355526,4,0.045
9355492,4,0.045
9355426,4,0.045
9355386,4,0.045
9355362,4,0.045
9355310,3,0.065
9355256,3,0.065
9355248,3,0.065
9355218,3,0.065
9355212,3,0.065
9355168,3,0.065
9354474,3,0.065
9355130,3,0.065
9354482,3,0.065
9354464,3,0.065
9354408,3,0.065
9354446,3,0.065
9354360,2,0.1
9354402,2,0.1
9354380,2,0.1
9354342,2,0.1
9354340,2,0.1
9354334,2,0.1
9354328,2,0.1
9354322,2,0.1
9354576,2,0.1
9354316,2,0.1
9355300,3,0.065
9354486,3,0.065
9355274,3,0.065
9354460,2,0.1
9355620,3,0.065
9355588,3,0.065
9355570,3,0.065
9355546,3,0.065
9355476,3,0.065
9355420,3,0.065
9355398,3,0.065
9354496,2,0.1
9355522,2,0.1
9355304,2,0.1
9355254,1,0.2
9355154,1,0.2
9354488,1,0.2
9355388,2,0.1
9359076,0,
9356962,0,
9359078,0,
9356956,0,
9357536,0,
9356890,0,
9356902,0,
9357524,0,
9357528,0,
9359074,0,
9360446,0,
9356882,0,
9356950,0,
9356960,0,
9356946,0,
9356816,0,
9360444,0,
9357530,0,
9356888,0,
9356954,0,
9357532,0,
9357526,0,
9356958,0,
9356804,0,
9356952,0,
9357534,0,
9357554,0,
9357556,0,
9356898,0,
9356884,0,
9356900,0,
9356896,0,
9356908,0,
9356812,0,
9356886,0,
9356806,0,
9356906,0,
9356926,0,
9356814,0,
9356822,0,
9356830,0,
9356928,0,
9356940,0,
9356930,0,
9356936,0,
9356942,0,
9356824,0,
9356934,0,
9356904,0,
9356894,0,
9356922,0,
9356918,0,
9356910,0,
9356810,0,
9356914,0,
9356880,0,
9356878,0,
9356984,0,
9356808,0,
9356876,0,
9356874,0,
9356982,0,
9356996,0,
9356998,0,
9356892,0,
9355624,1,0.2
9355580,1,0.2
9355544,1,0.2
9355378,1,0.2
9355384,1,0.2
9355368,1,0.2
9355370,1,0.2
9355396,1,0.2
9355260,1,0.2
9354362,1,0.2
9356570,1,0.2
9356836,1,0.2
9356542,1,0.2
9356538,1,0.2
9355936,1,0.2
9356572,1,0.2
9355458,1,0.2
9355672,1,0.2
9355898,1,0.2
9356522,1,0.2
9355822,1,0.2
9355664,1,0.2
9355282,1,0.2
9355318,1,0.2
9355400,1,0.2
9355582,1,0.2
9355454,1,0.2
9355494,1,0.2
9355372,1,0.2
9355232,1,0.2
9354396,1,0.2
9354338,1,0.2
9354320,1,0.2
9354376,1,0.2
9354374,1,0.2
9354438,1,0.2
9354440,1,0.2
9355132,1,0.2
9354444,1,0.2
9354434,1,0.2
9355258,1,0.2
9354346,1,0.2
9354354,1,0.2
9354584,1,0.2
9354582,1,0.2
9355280,1,0.2
9355334,1,0.2
9355430,1,0.2
9355864,1,0.2
9355928,1,0.2
9355860,1,0.2
9356002,1,0.2
9356090,1,0.2
9356084,1,0.2
9356044,1,0.2
9356004,1,0.2
9356582,1,0.2
9356580,1,0.2
9356160,1,0.2
9356224,1,0.2
9356176,1,0.2
9356596,1,0.2
9356602,1,0.2
9356598,1,0.2
9356234,1,0.2
9356190,1,0.2
9356834,1,0.2
9355954,1,0.2
9356066,1,0.2
9356116,1,0.2
9356030,1,0.2
9355902,1,0.2
9354358,1,0.2
9354314,1,0.2
9355824,1,0.2
9355856,1,0.2
9355564,1,0.2
9357040,1,0.2
9357392,1,0.2
9357360,1,0.2
9357370,1,0.2
9356174,1,0.2
9354580,1,0.2
9355610,1,0.2
9354450,1,0.2
9354336,1,0.2
9354344,1,0.2
9355878,1,0.2
9356156,1,0.2
9356136,1,0.2
9355976,1,0.2
9356674,1,0.2
9355474,2,0.1
9355466,2,0.1
9355406,1,0.2
9355402,1,0.2
9356504,1,0.2
9356624,1,0.2
9355418,2,0.1
9354490,1,0.2
9355622,1,0.2
9356016,2,0.1
9356540,2,0.1
9356008,2,0.1
9355814,1,0.2
9355714,1,0.2
9356524,1,0.2
9356114,2,0.1
9356716,2,0.1
9356104,2,0.1
9356100,1,0.2
9356698,1,0.2
9356108,1,0.2
9356022,2,0.1
9355982,2,0.1
9355986,2,0.1
9355984,1,0.2
9356544,1,0.2
9356006,1,0.2
9356788,1,0.2
9355912,2,0.1
9356670,2,0.1
9355896,2,0.1
9355736,2,0.1
9355650,1,0.2
9355562,1,0.2
9356626,1,0.2
9355670,1,0.2
9355634,1,0.2
9356780,1,0.2
9356658,1,0.2
9356636,1,0.2
9356632,1,0.2
9355444,1,0.2
9355556,1,0.2
9355504,1,0.2
9355166,2,0.1
9354480,2,0.1
9354452,2,0.1
9354448,1,0.2
9354462,1,0.2
9354326,2,0.1
9354400,2,0.1
9354454,2,0.1
9355170,2,0.1
9355214,2,0.1
9354484,2,0.1
9354442,1,0.2
9354458,2,0.1
9354352,1,0.2
9354394,2,0.1
9356640,1,0.2
9356662,2,0.1
9356536,2,0.1
9355908,2,0.1
9355862,2,0.1
9356688,3,0.065
9356036,3,0.065
9356694,3,0.065
9356690,3,0.065
9356560,3,0.065
9356052,3,0.065
9356048,2,0.1
9356010,2,0.1
9356054,2,0.1
9356060,2,0.1
9356046,3,0.065
9356128,2,0.1
9356800,2,0.1
9357012,1,0.2
9356232,1,0.2
9356226,1,0.2
9356210,1,0.2
9356614,1,0.2
9356612,1,0.2
9356238,1,0.2
9356762,1,0.2
9356594,2,0.1
9356576,2,0.1
9356064,1,0.2
9356578,1,0.2
9356724,1,0.2
9356574,1,0.2
9356078,2,0.1
9356738,2,0.1
9356112,2,0.1
9356714,2,0.1
9356088,2,0.1
9356700,2,0.1
9356056,2,0.1
9356042,1,0.2
9356040,1,0.2
9356050,1,0.2
9356684,1,0.2
9356692,1,0.2
9356686,1,0.2
9356000,1,0.2
9355838,1,0.2
9356532,1,0.2
9355964,2,0.1
9356562,2,0.1
9356134,2,0.1
9356732,2,0.1
9356148,2,0.1
9357042,2,0.1
9356972,2,0.1
9354378,1,0.2
9354420,1,0.2
9355854,1,0.2
9355904,1,0.2
9355906,2,0.1
9357000,4,0.045
9357542,4,0.045
9357002,3,0.065
9357006,3,0.065
9357008,3,0.065
9357014,3,0.065
9357016,3,0.065
9357020,2,0.1
9357028,2,0.1
9357038,1,0.2
9357036,1,0.2
9356588,2,0.1
9356132,2,0.1
9356584,2,0.1
9356974,1,0.2
9357540,1,0.2
9357368,2,0.1
9356092,2,0.1
9357364,2,0.1
9357546,4,0.045
9357544,4,0.045
9357548,4,0.045
9355910,2,0.1
9356014,1,0.2
9356018,1,0.2
9356746,2,0.1
9356012,2,0.1
9356020,2,0.1
9355942,2,0.1
9356530,2,0.1
9355858,1,0.2
9357010,1,0.2
9356606,2,0.1
9356618,2,0.1
9357034,2,0.1
9356152,1,0.2
9356976,1,0.2
9356146,1,0.2
9356184,1,0.2
9356730,2,0.1
9357018,2,0.1
9356666,4,0.045
9356668,4,0.045
9356696,4,0.045
9356718,4,0.045
9360502,4,0.045
9356790,4,0.045
9356682,2,0.1
9356784,2,0.1
9356792,2,0.1
9356794,3,0.065
9356796,3,0.065
9356798,2,0.1
9356802,3,0.065
9356702,1,0.2
9356704,1,0.2
9356710,2,0.1
9356720,2,0.1
9356722,2,0.1
9356726,2,0.1
9356672,1,0.2
9356676,2,0.1
9356764,1,0.2
9356766,1,0.2
9356768,2,0.1
9356770,3,0.065
9356772,3,0.065
9356774,3,0.065
9356778,3,0.065
9357030,2,0.1
9357032,2,0.1
9357022,2,0.1
9357024,1,0.2
9357026,2,0.1
9357552,0,
9357550,0,
9357538,0,
9356970,0,
9360474,0,
9356826,0,
9356828,0,
9356832,0,
9356966,0,
9356948,0,
9356990,0,
9356968,0,
9356944,0,
9356932,0,
9356938,0,
9359082,0,
9359080,0,
9359088,0,
9359090,0,
9359104,0,
9359094,0,
9359092,0,
9360498,0,
9359086,0,
1564304,1,0.2
1566676,1,0.2
1566658,1,0.2
1566350,1,0.2
1566338,1,0.2
1566758,1,0.2
1566348,1,0.2
1566352,1,0.2
1566386,1,0.2
1566642,1,0.2
1566648,1,0.2
1566336,1,0.2
1566760,1,0.2
1566400,2,0.1
1566672,2,0.1
1566742,2,0.1
1566396,2,0.1
1566740,2,0.1
1566388,2,0.1
1566724,2,0.1
1566706,2,0.1
1566714,2,0.1
1566380,2,0.1
1566656,2,0.1
1566662,2,0.1
1566376,2,0.1
1566654,2,0.1
1566712,2,0.1
1566726,2,0.1
1566704,2,0.1
1566718,2,0.1
1566644,2,0.1
1566344,2,0.1
1566360,2,0.1
1566716,3,0.065
1566732,3,0.065
1566634,3,0.065
1566628,3,0.065
1566358,1,0.2
1566366,3,0.065
1566832,3,0.065
1566674,1,0.2
1566754,1,0.2
1566384,1,0.2
1566720,1,0.2
1566710,1,0.2
1566650,1,0.2
1566378,1,0.2
1566346,2,0.1
1566364,1,0.2
1566394,3,0.065
1566390,3,0.065
1566668,3,0.065
1566382,3,0.065
1566636,1,0.2
1566652,1,0.2
1566638,3,0.065
1566664,3,0.065
1566392,3,0.065
1566660,1,0.2
1566398,2,0.1
1566646,2,0.1
1566362,2,0.1
1566692,2,0.1
1566626,2,0.1
1566824,1,0.2
1566372,1,0.2
1564708,0,
1564710,0,
1564704,0,
1564698,0,
1564578,0,
1564702,0,
1566700,0,
1566702,0,
